|HY_ID|num_fotos
3217|6041382|3
3218|6041383|4
3219|6041388|1
3220|6041389|2
3221|6041390|2
3222|6041391|2
3223|6041394|1
3224|6041395|1
3225|6041396|1
3226|6041397|1
3227|6041398|1
3228|6041399|1
3229|6041400|1
3230|6041401|1
3231|6041402|1
3232|6041403|1
3233|6041404|1
3234|6041405|1
3235|6041406|1
3236|6041407|1
3237|6041408|1
3238|6041409|1
3239|6041410|1
3240|6041411|1
3241|6041412|1
3242|6041413|1
3243|6041414|1
3244|6041415|1
3245|6041416|1
3246|6041417|1
3247|6041418|1
3248|6041419|1
3249|6041434|9
3250|6041443|5
3251|6041444|5
3252|6041458|4
3253|6041467|3
3254|6041470|4
3255|6041488|10
3256|6041493|9
3257|6041496|10
3258|6041497|4
3259|6041501|9
3260|6041504|10
3261|6041508|7
3262|6041516|10
3263|6041517|10
3264|6041523|6
3265|6041524|3
3266|6041526|2
3267|6041535|10
3268|6041536|8
3269|6041543|5
3270|6041544|5
3271|6041547|5
3272|6041548|1
3273|6041552|5
3274|6041555|9
3275|6041561|10
3276|6041562|5
3277|6041563|3
3278|6041565|6
3279|6041566|5
3280|6041567|2
3281|6041568|2
3282|6041569|4
3283|6041572|2
3284|6041574|2
3285|6041575|2
3286|6041576|3
3287|6041583|2
3288|6041584|2
3289|6041585|8
3290|6041587|7
3291|6041588|8
3292|6041589|8
3293|6041640|8
3294|6041642|8
3295|6041645|4
3296|6041650|6
3297|6041652|10
3298|6041653|9
3299|6041655|10
3300|6041657|6
3301|6041661|6
3302|6041663|10
3303|6041664|10
3304|6041669|9
3305|6041670|10
3306|6041671|10
3307|6041675|4
3308|6041676|4
3309|6041678|4
3310|6041679|4
3311|6041681|4
3312|6041682|1
3313|6041683|1
3314|6041687|3
3315|6041688|3
3316|6041694|2
3317|6041695|2
3318|6041696|2
3319|6041699|10
3320|6041703|10
3321|6041704|2
3322|6041705|2
3323|6041710|5
3324|6041711|3
3325|6041712|5
3326|6041724|1
3327|6041725|1
3328|6041729|1
3329|6041732|1
3330|6041742|5
3331|6041743|7
3332|6041746|8
3333|6041747|4
3334|6041748|2
3335|6041751|4
3336|6041752|4
3337|6041753|1
3338|6041758|7
3339|6041813|2
3340|6041856|7
3341|6041857|5
3342|6041862|5
3343|6041863|8
3344|6041864|7
3345|6041865|7
3346|6041866|7
3347|6041871|10
3348|6041890|4
3349|6041901|7
3350|6041902|10
3351|6041916|6
3352|6041926|1
3353|6041935|10
3354|6041939|4
3355|6041940|4
3356|6041946|3
3357|6041947|3
3358|6041948|3
3359|6041949|3
3360|6041954|9
3361|6041960|3
3362|6041963|9
3363|6041975|7
3364|6041985|4
3365|6041988|8
3366|6041994|6
3367|6041995|6
3368|6041996|6
3369|6042005|10
3370|6042006|4
3371|6042014|5
3372|6042016|10
3373|6042018|10
3374|6042044|5
3375|6042045|3
3376|6042046|3
3377|6042047|3
3378|6042051|3
3379|6042052|5
3380|6042053|1
3381|6042063|5
3382|6042090|9
3383|6042092|5
3384|6042097|3
3385|6042098|10
3386|6042099|10
3387|6042113|1
3388|6042114|5
3389|6042116|6
3390|6042118|4
3391|6042122|7
3392|6042126|10
3393|6042128|4
3394|6042134|1
3395|6042137|2
3396|6042139|8
3397|6042144|3
3398|6042145|3
3399|6042146|3
3400|6042147|6
3401|6042149|9
3402|6042150|6
3403|6042151|8
3404|6042152|10
3405|6042155|8
3406|6042156|8
3407|6042157|8
3408|6042160|1
3409|6042161|1
3410|6042163|1
3411|6042223|1
3412|6042270|10
3413|6042271|8
3414|6042272|9
3415|6042276|10
3416|6042277|10
3417|6042279|10
3418|6042280|10
3419|6042281|10
3420|6042282|10
3421|6042285|10
3422|6042293|7
3423|6042295|2
3424|6042296|2
3425|6042297|2
3426|6042298|2
3427|6042299|2
3428|6042300|2
3429|6042301|2
3430|6042302|1
3431|6042303|1
3432|6042304|10
3433|6042306|10
3434|6042307|10
3435|6042308|10
3436|6042309|10
3437|6042310|10
3438|6042311|10
3439|6042312|10
3440|6042313|10
3441|6042314|10
3442|6042315|10
3443|6042316|10
3444|6042317|10
3445|6042319|10
3446|6042323|10
3447|6042325|10
3448|6042330|10
3449|6042331|10
3450|6042332|10
3451|6042333|10
3452|6042337|2
3453|6042338|2
3454|6042341|2
3455|6042342|1
3456|6042346|3
3457|6042347|3
3458|6042353|9
3459|6042355|1
3460|6042356|1
3461|6042357|3
3462|6042361|9
3463|6042363|4
3464|6042375|2
3465|6042376|2
3466|6042377|2
3467|6042378|2
3468|6042379|2
3469|6042380|5
3470|6042381|2
3471|6042382|2
3472|6042383|2
3473|6042384|2
3474|6042386|3
3475|6042387|2
3476|6042388|2
3477|6042390|2
3478|6042391|2
3479|6042394|2
3480|6042396|2
3481|6042397|1
3482|6042398|1
3483|6042413|6
3484|6042443|3
3485|6042468|5
3486|6042470|10
3487|6042473|10
3488|6042496|6
3489|6042498|5
3490|6042501|5
3491|6042506|5
3492|6042507|5
3493|6042535|6
3494|6042539|3
3495|6042540|3
3496|6042541|3
3497|6042542|3
3498|6042543|3
3499|6042653|2
3500|6042654|2
3501|6042655|2
3502|6042660|4
3503|6042661|4
3504|6042662|4
3505|6042664|4
3506|6042665|10
3507|6042666|10
3508|6042667|10
3509|6042668|10
3510|6042669|10
3511|6042671|10
3512|6042673|4
3513|6042674|5
3514|6042676|7
3515|6042677|7
3516|6042685|7
3517|6042686|9
3518|6042687|7
3519|6042688|7
3520|6042690|8
3521|6042691|9
3522|6042693|4
3523|6042695|4
3524|6042697|6
3525|6042699|5
3526|6042700|5
3527|6042701|5
3528|6042702|7
3529|6042703|5
3530|6042705|10
3531|6042706|10
3532|6042707|10
3533|6042708|10
3534|6042709|10
3535|6042710|10
3536|6042735|2
3537|6042737|2
3538|6042738|2
3539|6042739|7
3540|6042742|7
3541|6042743|7
3542|6042744|7
3543|6042746|7
3544|6042747|8
3545|6042748|7
3546|6042749|8
3547|6042750|7
3548|6042756|7
3549|6042758|6
3550|6042759|10
3551|6042761|3
3552|6042763|10
3553|6042764|10
3554|6042765|10
3555|6042766|2
3556|6042767|2
3557|6042768|2
3558|6042769|2
3559|6042775|10
3560|6042803|10
3561|6042804|1
3562|6042805|5
3563|6042824|10
3564|6042825|9
3565|6042826|6
3566|6042827|4
3567|6042829|5
3568|6042831|3
3569|6042832|9
3570|6042833|5
3571|6042836|10
3572|6042837|8
3573|6042839|3
3574|6042840|10
3575|6042841|7
3576|6042843|9
3577|6042844|9
3578|6042845|4
3579|6042848|10
3580|6042849|4
3581|6042850|9
3582|6042851|10
3583|6042852|10
3584|6042857|4
3585|6042861|10
3586|6042870|5
3587|6042892|1
3588|6042893|1
3589|6042905|4
3590|6042908|8
3591|6042911|10
3592|6042927|9
3593|6042928|2
3594|6042930|9
3595|6042931|5
3596|6042934|10
3597|6042937|4
3598|6042943|9
3599|6042944|10
3600|6042946|10
3601|6042947|9
3602|6042949|10
3603|6042950|10
3604|6042951|5
3605|6042954|8
3606|6042955|10
3607|6042958|4
3608|6042959|2
3609|6042961|9
3610|6042965|7
3611|6042968|3
3612|6042969|3
3613|6042970|2
3614|6042972|2
3615|6042973|2
3616|6042974|2
3617|6042975|2
3618|6042976|2
3619|6042977|2
3620|6042978|2
3621|6042979|2
3622|6042980|2
3623|6042981|2
3624|6042982|2
3625|6042983|2
3626|6042984|10
3627|6042985|10
3628|6042988|2
3629|6042990|2
3630|6042996|10
3631|6043001|6
3632|6043002|10
3633|6043003|4
3634|6043010|2
3635|6043011|2
3636|6043012|2
3637|6043013|2
3638|6043014|2
3639|6043015|2
3640|6043016|2
3641|6043017|10
3642|6043019|8
3643|6043025|10
3644|6043026|10
3645|6043027|10
3646|6043028|8
3647|6043031|8
3648|6043035|7
3649|6043036|6
3650|6043037|6
3651|6043038|10
3652|6043039|6
3653|6043040|6
3654|6043041|6
3655|6043042|6
3656|6043043|6
3657|6043044|6
3658|6043046|6
3659|6043047|6
3660|6043048|6
3661|6043049|6
3662|6043050|6
3663|6043051|6
3664|6043052|6
3665|6043053|10
3666|6043054|10
3667|6043055|10
3668|6043056|10
3669|6043058|10
3670|6043059|10
3671|6043063|3
3672|6043064|3
3673|6043065|3
3674|6043069|10
3675|6043070|9
3676|6043079|10
3677|6043080|3
3678|6043082|3
3679|6043083|3
3680|6043084|3
3681|6043085|10
3682|6043086|10
3683|6043087|10
3684|6043093|4
3685|6043187|10
3686|6043200|8
3687|6043201|4
3688|6043202|4
3689|6043203|4
3690|6043204|6
3691|6043205|5
3692|6043206|5
3693|6043208|5
3694|6043211|3
3695|6043215|4
3696|6043218|4
3697|6043219|5
3698|6043220|4
3699|6043223|4
3700|6043224|3
3701|6043225|3
3702|6043226|3
3703|6043227|3
3704|6043228|3
3705|6043229|3
3706|6043230|3
3707|6043231|3
3708|6043232|3
3709|6043233|3
3710|6043234|3
3711|6043235|3
3712|6043236|3
3713|6043237|3
3714|6043238|3
3715|6043239|3
3716|6043240|3
3717|6043241|3
3718|6043242|3
3719|6043243|3
3720|6043244|3
3721|6043245|3
3722|6043252|6
3723|6043264|6
3724|6043270|3
3725|6043271|3
3726|6043279|6
3727|6043280|10
3728|6043282|6
3729|6043285|9
3730|6043286|5
3731|6043288|4
3732|6043289|5
3733|6043290|6
3734|6043291|3
3735|6043293|3
3736|6043294|4
3737|6043295|5
3738|6043298|6
3739|6043299|5
3740|6043303|5
3741|6043313|10
3742|6043314|10
3743|6043319|10
3744|6043324|2
3745|6043325|5
3746|6043326|7
3747|6043337|1
3748|6043341|7
3749|6043344|6
3750|6043346|3
3751|6043361|10
3752|6043362|10
3753|6043363|9
3754|6043364|9
3755|6043365|9
3756|6043370|5
3757|6043373|4
3758|6043374|3
3759|6043377|10
3760|6043379|9
3761|6043383|4
3762|6043388|4
3763|6043389|4
3764|6043395|1
3765|6043396|1
3766|6043398|6
3767|6043399|8
3768|6043401|9
3769|6043405|9
3770|6043406|7
3771|6043425|5
3772|6043432|7
3773|6043434|2
3774|6043435|1
3775|6043436|10
3776|6043442|5
3777|6043443|5
3778|6043451|10
3779|6043452|9
3780|6043460|7
3781|6043462|5
3782|6043476|10
3783|6043477|10
3784|6043478|8
3785|6043481|7
3786|6043503|10
3787|6043504|10
3788|6043505|10
3789|6043506|10
3790|6043507|10
3791|6043508|10
3792|6043514|5
3793|6043516|6
3794|6043517|3
3795|6043520|8
3796|6043522|4
3797|6043523|8
3798|6043526|4
3799|6043528|10
3800|6043529|9
3801|6043530|9
3802|6043531|9
3803|6043533|9
3804|6043534|10
3805|6043554|3
3806|6043559|3
3807|6043560|8
3808|6043561|10
3809|6043562|8
3810|6043564|10
3811|6043571|7
3812|6043572|8
3813|6043573|2
3814|6043577|10
3815|6043580|3
3816|6043582|8
3817|6043584|7
3818|6043587|10
3819|6043594|6
3820|6043597|6
3821|6043599|7
3822|6043600|3
3823|6043603|8
3824|6043605|10
3825|6043608|4
3826|6043610|7
3827|6043613|6
3828|6043616|5
3829|6043618|4
3830|6043619|8
3831|6043621|10
3832|6043626|2
3833|6043630|6
3834|6043631|4
3835|6043632|8
3836|6043633|6
3837|6043636|3
3838|6043638|3
3839|6043640|7
3840|6043642|5
3841|6043645|9
3842|6043651|6
3843|6043652|5
3844|6043653|4
3845|6043654|3
3846|6043655|2
3847|6043656|3
3848|6043657|2
3849|6043658|3
3850|6043659|3
3851|6043672|6
3852|6043673|8
3853|6043674|2
3854|6043675|7
3855|6043679|4
3856|6043681|3
3857|6043687|9
3858|6043688|5
3859|6043690|7
3860|6043692|6
3861|6043693|10
3862|6043694|8
3863|6043696|4
3864|6043702|9
3865|6043706|3
3866|6043710|4
3867|6043715|6
3868|6043717|4
3869|6043722|5
3870|6043724|9
3871|6043726|2
3872|6043729|7
3873|6043737|1
3874|6043738|1
3875|6043739|1
3876|6043740|1
3877|6043741|1
3878|6043742|7
3879|6043749|2
3880|6043750|3
3881|6043751|5
3882|6043752|3
3883|6043759|7
3884|6043764|1
3885|6043765|10
3886|6043770|3
3887|6043773|2
3888|6043774|2
3889|6043775|2
3890|6043776|2
3891|6043777|2
3892|6043778|3
3893|6043780|1
3894|6043781|4
3895|6043782|1
3896|6043783|1
3897|6043785|7
3898|6043787|2
3899|6043793|3
3900|6043794|4
3901|6043797|6
3902|6043800|10
3903|6043801|6
3904|6043805|9
3905|6043806|8
3906|6043807|8
3907|6043808|8
3908|6043809|8
3909|6043810|8
3910|6043811|8
3911|6043813|8
3912|6043814|8
3913|6043815|8
3914|6043816|8
3915|6043817|8
3916|6043819|4
3917|6043821|3
3918|6043822|3
3919|6043827|5
3920|6043828|1
3921|6043830|3
3922|6043838|3
3923|6043839|10
3924|6043841|8
3925|6043853|3
3926|6043856|10
3927|6043857|4
3928|6043858|8
3929|6043862|4
3930|6043863|7
3931|6043868|10
3932|6043869|6
3933|6043876|9
3934|6043889|7
3935|6043892|4
3936|6043896|3
3937|6043897|8
3938|6043898|6
3939|6043900|4
3940|6043913|4
3941|6043919|8
3942|6043924|5
3943|6043930|6
3944|6043933|6
3945|6043935|7
3946|6043937|4
3947|6043939|5
3948|6043940|7
3949|6043943|8
3950|6043949|10
3951|6043950|2
3952|6043954|5
3953|6043955|9
3954|6043957|8
3955|6043959|3
3956|6043975|7
3957|6043980|5
3958|6043984|6
3959|6043987|5
3960|6043990|10
3961|6043992|10
3962|6043993|8
3963|6043994|4
3964|6044001|5
3965|6044002|6
3966|6044003|10
3967|6075758|3
3968|6075764|6
3969|6075770|8
3970|6075771|8
3971|6075773|8
3972|6075784|6
3973|6075785|7
3974|6075786|7
3975|6075787|10
3976|6075819|1
3977|6075820|1
3978|6075821|1
3979|6075823|5
3980|6075824|10
3981|6075825|10
3982|6075826|4
3983|6075827|8
3984|6075828|5
3985|6075829|10
3986|6075835|4
3987|6075839|1
3988|6075840|1
3989|6075841|1
3990|6075842|1
3991|6075843|1
3992|6075844|2
3993|6075845|2
3994|6075846|2
3995|6075847|2
3996|6075848|2
3997|6075849|2
3998|6075862|2
3999|6075865|6
4000|6075866|2
4001|6075867|2
4002|6075879|4
4003|6075881|3
4004|6075883|6
4005|6075894|5
4006|6075911|10
4007|6075912|2
4008|6075929|8
4009|6075932|5
4010|6075933|1
4011|6075935|10
4012|6075940|3
4013|6075965|6
4014|6075978|4
4015|6075986|10
4016|6075992|10
4017|6075993|3
4018|6075995|3
4019|6075996|3
4020|6075997|2
4021|6075998|1
4022|6075999|1
4023|6076000|1
4024|6076001|2
4025|6076002|1
4026|6076003|2
4027|6076004|2
4028|6076010|3
4029|6076011|3
4030|6076012|3
4031|6076013|3
4032|6076014|3
4033|6076015|3
4034|6076016|3
4035|6076020|2
4036|6076021|2
4037|6076022|3
4038|6076041|4
4039|6076046|7
4040|6076050|1
4041|6076051|10
4042|6076061|9
4043|6076067|5
4044|6076069|7
4045|6076070|5
4046|6076074|3
4047|6076078|3
4048|6076084|9
4049|6076088|6
4050|6076096|5
4051|6076097|5
4052|6076098|5
4053|6076099|5
4054|6076101|4
4055|6076104|4
4056|6076105|4
4057|6076106|4
4058|6076109|6
4059|6076111|3
4060|6076112|8
4061|6076113|8
4062|6076117|3
4063|6076118|3
4064|6076119|3
4065|6076120|3
4066|6076121|3
4067|6076122|3
4068|6076127|6
4069|6076128|4
4070|6076135|4
4071|6076138|1
4072|6076144|8
4073|6076151|1
4074|6076152|1
4075|6076153|9
4076|6076154|9
4077|6076155|9
4078|6076156|9
4079|6076157|9
4080|6076158|9
4081|6076159|5
4082|6076160|7
4083|6076161|6
4084|6076162|8
4085|6076164|6
4086|6076203|6
4087|6076208|8
4088|6076209|10
4089|6076222|3
4090|6076228|6
4091|6076229|3
4092|6076230|9
4093|6076231|5
4094|6076232|6
4095|6076234|4
4096|6076235|4
4097|6076238|6
4098|6076240|5
4099|6076246|5
4100|6076255|5
4101|6076262|9
4102|6076265|7
4103|6076266|8
4104|6076272|6
4105|6076290|5
4106|6076299|4
4107|6076321|6
4108|6076330|10
4109|6076345|8
4110|6076351|9
4111|6076352|9
4112|6076353|10
4113|6076359|8
4114|6076360|7
4115|6076361|7
4116|6076369|9
4117|6076378|3
4118|6076385|3
4119|6076393|10
4120|6076395|8
4121|6076405|9
4122|6076407|10
4123|6076408|10
4124|6076409|10
4125|6076410|10
4126|6076411|10
4127|6076412|10
4128|6076413|10
4129|6076414|10
4130|6076415|10
4131|6076416|2
4132|6076417|3
4133|6076418|3
4134|6076419|2
4135|6076420|2
4136|6076421|2
4137|6076423|2
4138|6076424|2
4139|6076426|2
4140|6076427|2
4141|6076449|10
4142|6076453|10
4143|6076462|9
4144|6076470|2
4145|6076471|4
4146|6076479|1
4147|6076494|2
4148|6076495|2
4149|6076496|2
4150|6076497|2
4151|6076498|2
4152|6076499|2
4153|6076500|2
4154|6076501|2
4155|6076502|2
4156|6076503|2
4157|6076504|1
4158|6076505|1
4159|6076516|2
4160|6076517|1
4161|6076518|1
4162|6076519|1
4163|6076520|1
4164|6076521|1
4165|6076522|1
4166|6076523|1
4167|6076524|10
4168|6076525|10
4169|6076526|9
4170|6076527|10
4171|6076528|10
4172|6076529|10
4173|6076532|4
4174|6076547|10
4175|6076549|3
4176|6076552|7
4177|6076559|1
4178|6076560|1
4179|6076561|1
4180|6076562|1
4181|6076563|1
4182|6076564|1
4183|6076565|1
4184|6076566|1
4185|6076567|1
4186|6076568|1
4187|6076569|1
4188|6076570|1
4189|6076580|1
4190|6076581|1
4191|6076582|1
4192|6076584|1
4193|6076585|1
4194|6076586|1
4195|6076587|1
4196|6076588|1
4197|6076589|1
4198|6076590|1
4199|6076591|1
4200|6076592|1
4201|6076593|1
4202|6076594|1
4203|6076595|1
4204|6076598|1
4205|6076599|1
4206|6076600|1
4207|6076601|1
4208|6076602|1
4209|6076604|1
4210|6076623|6
4211|6076646|5
4212|6076648|8
4213|6076652|3
4214|6076653|9
4215|6076654|1
4216|6076655|1
4217|6076656|1
4218|6076657|1
4219|6076675|2
4220|6076685|2
4221|6076694|9
4222|6076695|9
4223|6076696|9
4224|6076702|9
4225|6076707|2
4226|6076708|9
4227|6076709|1
4228|6076710|1
4229|6076711|1
4230|6076712|1
4231|6076716|7
4232|6076717|6
4233|6076718|4
4234|6076719|4
4235|6076721|3
4236|6076722|4
4237|6076723|4
4238|6076724|4
4239|6076725|4
4240|6076726|4
4241|6076759|10
4242|6076764|5
4243|6076766|4
4244|6076767|2
4245|6076768|2
4246|6076769|2
4247|6076770|2
4248|6076771|2
4249|6076772|2
4250|6076773|2
4251|6076778|2
4252|6076779|2
4253|6076780|2
4254|6076781|2
4255|6076782|2
4256|6076783|2
4257|6076789|4
4258|6076790|4
4259|6076791|4
4260|6076792|4
4261|6076793|5
4262|6076794|5
4263|6076795|4
4264|6076796|4
4265|6076797|4
4266|6076798|4
4267|6076799|4
4268|6076800|9
4269|6076801|5
4270|6076802|5
4271|6076851|2
4272|6076857|2
4273|6076858|2
4274|6076859|4
4275|6076894|7
4276|6076905|1
4277|6076906|1
4278|6076907|1
4279|6076908|1
4280|6076910|8
4281|6076913|8
4282|6076927|3
4283|6076929|10
4284|6076932|5
4285|6076935|8
4286|6076941|3
4287|6076942|1
4288|6076947|5
4289|6076949|2
4290|6076951|8
4291|6076953|8
4292|6076955|9
4293|6076958|4
4294|6076976|7
4295|6076979|3
4296|6076982|4
4297|6076983|4
4298|6076984|7
4299|6077001|6
4300|6077033|3
4301|6077036|3
4302|6077037|3
4303|6077040|6
4304|6077041|6
4305|6077062|3
4306|6077065|2
4307|6077066|2
4308|6077068|2
4309|6077069|2
4310|6077070|2
4311|6077071|2
4312|6077074|2
4313|6077076|2
4314|6077079|2
4315|6077082|2
4316|6077085|2
4317|6077090|6
4318|6077092|5
4319|6077093|5
4320|6077094|5
4321|6077095|5
4322|6077096|5
4323|6077097|5
4324|6077098|5
4325|6077099|5
4326|6077100|5
4327|6077101|5
4328|6077119|4
4329|6077126|4
4330|6077134|4
4331|6077140|3
4332|6077141|4
4333|6077182|1
4334|6077186|2
4335|6077191|5
4336|6077193|2
4337|6077194|2
4338|6077195|2
4339|6077196|1
4340|6077198|2
4341|6077199|2
4342|6077205|5
4343|6077229|6
4344|6077236|8
4345|6077237|6
4346|6077238|6
4347|6077240|4
4348|6077245|2
4349|6077246|3
4350|6077250|9
4351|6077252|10
4352|6077254|7
4353|6077259|9
4354|6077260|4
4355|6077324|4
4356|6077325|4
4357|6077326|1
4358|6077327|1
4359|6077328|1
4360|6077329|1
4361|6077330|1
4362|6077331|1
4363|6077332|1
4364|6077333|1
4365|6077334|1
4366|6077351|4
4367|6077374|1
4368|6077380|4
4369|6077382|10
4370|6077383|10
4371|6077390|6
4372|6077393|2
4373|6077395|3
4374|6077399|6
4375|6077401|4
4376|6077404|1
4377|6077408|10
4378|6077410|1
4379|6077422|4
4380|6077423|10
4381|6077425|4
4382|6077427|3
4383|6077439|10
4384|6077440|10
4385|6077452|4
4386|6077453|4
4387|6077455|4
4388|6077456|2
4389|6077457|2
4390|6077459|2
4391|6077461|10
4392|6077465|3
4393|6077473|2
4394|6077477|1
4395|6077489|1
4396|6077497|4
4397|6077498|5
4398|6077504|3
4399|6077512|7
4400|6077513|7
4401|6077525|8
4402|6077572|3
4403|6077573|7
4404|6077577|4
4405|6077578|4
4406|6077579|1
4407|6077623|4
4408|6077627|4
4409|6077631|10
4410|6077635|10
4411|6077645|4
4412|6077647|2
4413|6077648|2
4414|6077649|2
4415|6077650|2
4416|6077651|2
4417|6077652|7
4418|6077653|2
4419|6077654|2
4420|6077673|10
4421|6077686|5
4422|6077700|2
4423|6077713|3
4424|6077718|4
4425|6077719|4
4426|6077774|3
4427|6077780|8
4428|6077781|10
4429|6077807|5
4430|6077811|9
4431|6077812|3
4432|6077844|10
4433|6077856|9
4434|6077857|10
4435|6077858|4
4436|6077860|10
4437|6077861|1
4438|6077862|3
4439|6077863|4
4440|6077864|4
4441|6077866|4
4442|6077877|6
4443|6077880|10
4444|6077881|10
4445|6077888|10
4446|6077890|3
4447|6077891|3
4448|6077892|3
4449|6077893|3
4450|6078000|3
4451|6078002|5
4452|6078003|6
4453|6078008|7
4454|6078011|9
4455|6078012|5
4456|6078017|7
4457|6078029|10
4458|6078030|10
4459|6078031|10
4460|6078033|10
4461|6078034|10
4462|6078035|10
4463|6078038|10
4464|6078039|10
4465|6078040|10
4466|6078046|1
4467|6078047|6
4468|6078087|4
4469|6078093|3
4470|6078094|3
4471|6078095|4
4472|6078096|3
4473|6078097|3
4474|6078129|10
4475|6078156|4
4476|6078159|5
4477|6078161|9
4478|6078163|4
4479|6078164|10
4480|6078165|5
4481|6078166|5
4482|6078167|5
4483|6078168|5
4484|6078169|4
4485|6078170|4
4486|6078171|4
4487|6078172|4
4488|6078173|4
4489|6078186|10
4490|6078190|2
4491|6078191|2
4492|6078192|1
4493|6078193|1
4494|6078194|1
4495|6078195|1
4496|6078196|4
4497|6078217|9
4498|6078225|10
4499|6078226|5
4500|6078242|4
4501|6078245|4
4502|6078252|10
4503|6078260|4
4504|6078261|4
4505|6078262|4
4506|6078275|7
4507|6078278|2
4508|6078311|10
4509|6078319|2
4510|6078327|10
4511|6078350|10
4512|6078351|7
4513|6078358|1
4514|6078364|3
4515|6078375|2
4516|6078376|1
4517|6078377|1
4518|6078378|4
4519|6078405|5
4520|6078407|6
4521|6078413|10
4522|6078414|8
4523|6078415|8
4524|6078416|8
4525|6078455|7
4526|6078456|4
4527|6078491|6
4528|6078502|2
4529|6078508|8
4530|6078509|1
4531|6078510|10
4532|6078521|4
4533|6078525|3
4534|6078526|3
4535|6078527|3
4536|6078528|3
4537|6078529|3
4538|6078530|3
4539|6078531|3
4540|6078532|3
4541|6078533|3
4542|6078534|3
4543|6078535|3
4544|6078541|10
4545|6078546|2
4546|6078547|8
4547|6078549|7
4548|6078554|10
4549|6078556|6
4550|6078569|3
4551|6078579|5
4552|6078591|5
4553|6078593|10
4554|6078603|6
4555|6078617|3
4556|6078620|3
4557|6078621|9
4558|6078628|5
4559|6078629|3
4560|6078630|3
4561|6078632|3
4562|6078633|3
4563|6078634|5
4564|6078656|4
4565|6078657|3
4566|6078665|7
4567|6078694|2
4568|6078695|2
4569|6078708|10
4570|6078713|5
4571|6078714|6
4572|6078716|3
4573|6078724|3
4574|6078725|3
4575|6078729|3
4576|6078736|3
4577|6078737|5
4578|6078753|2
4579|6078754|3
4580|6078755|3
4581|6078756|3
4582|6078757|3
4583|6078758|3
4584|6078759|3
4585|6078760|3
4586|6078761|1
4587|6078762|3
4588|6078763|1
4589|6078764|3
4590|6078765|3
4591|6078766|3
4592|6078801|4
4593|6078802|3
4594|6078803|3
4595|6078804|3
4596|6078805|3
4597|6078806|3
4598|6078807|3
4599|6078808|3
4600|6078809|3
4601|6078810|3
4602|6078811|3
4603|6078812|3
4604|6078813|8
4605|6078814|8
4606|6078815|8
4607|6078816|8
4608|6078817|8
4609|6078818|6
4610|6078819|6
4611|6078820|6
4612|6078821|6
4613|6078822|6
4614|6078823|6
4615|6078824|6
4616|6078825|6
4617|6078832|3
4618|6078833|3
4619|6078834|3
4620|6078835|3
4621|6078836|3
4622|6078837|3
4623|6078838|3
4624|6078891|2
4625|6078892|5
4626|6078894|8
4627|6078910|10
4628|6078920|1
4629|6078923|3
4630|6078979|4
4631|6078987|2
4632|6079039|4
4633|6079046|6
4634|6079047|2
4635|6079048|2
4636|6079049|2
4637|6079050|2
4638|6079051|2
4639|6079052|2
4640|6079062|7
4641|6079063|6
4642|6079066|3
4643|6079067|3
4644|6079069|8
4645|6079078|1
4646|6079081|10
4647|6079083|9
4648|6079084|9
4649|6079085|9
4650|6079086|9
4651|6079087|9
4652|6079088|8
4653|6079089|9
4654|6079090|9
4655|6079099|5
4656|6079103|6
4657|6079110|3
4658|6079131|3
4659|6079141|3
4660|6079143|4
4661|6079144|2
4662|6079147|8
4663|6079150|3
4664|6079168|5
4665|6079169|10
4666|6079179|3
4667|6079202|4
4668|6079204|3
4669|6079214|10
4670|6079217|3
4671|6079219|10
4672|6079236|10
4673|6079238|10
4674|6079239|10
4675|6079266|9
4676|6079276|1
4677|6079277|10
4678|6079280|1
4679|6079284|7
4680|6079285|2
4681|6079286|6
4682|6079288|4
4683|6079290|7
4684|6079293|1
4685|6079294|1
4686|6079295|6
4687|6079296|9
4688|6079326|4
4689|6079327|4
4690|6079328|3
4691|6079329|8
4692|6079330|4
4693|6079331|9
4694|6079333|6
4695|6079334|9
4696|6079342|5
4697|6079353|4
4698|6079379|10
4699|6079380|3
4700|6079381|5
4701|6079387|6
4702|6079394|7
4703|6079414|6
4704|6079416|8
4705|6079418|5
4706|6079421|8
4707|6079425|5
4708|6079429|3
4709|6079430|8
4710|6079438|7
4711|6079452|4
4712|6079453|1
4713|6079499|5
4714|6079516|6
4715|6079517|3
4716|6079524|1
4717|6079530|5
4718|6079533|10
4719|6079534|3
4720|6079538|10
4721|6079539|10
4722|6079540|10
4723|6079542|10
4724|6079543|4
4725|6079546|3
4726|6079564|10
4727|6079568|7
4728|6079569|7
4729|6079570|7
4730|6079615|8
4731|6079619|3
4732|6079625|5
4733|6079626|4
4734|6079627|5
4735|6079628|4
4736|6079629|5
4737|6079630|4
4738|6079631|4
4739|6079632|5
4740|6079633|4
4741|6079634|5
4742|6079635|4
4743|6079636|4
4744|6079637|5
4745|6079638|4
4746|6079639|5
4747|6079640|4
4748|6079641|4
4749|6079642|5
4750|6079810|6
4751|6079811|5
4752|6079813|6
4753|6079814|5
4754|6079815|5
4755|6079816|5
4756|6079817|6
4757|6079818|5
4758|6079819|5
4759|6079820|5
4760|6079823|3
4761|6079824|3
4762|6079825|3
4763|6079826|3
4764|6079828|3
4765|6079829|3
4766|6079830|3
4767|6079831|3
4768|6079832|3
4769|6079833|3
4770|6079838|5
